state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPo
34,25,32640,Holmdeltownship,5,0,0.84,0.01,0.82,0.69,0.04,0.52,0.39,0.29,0.24,0.01,0.68,1,0.86,0.19,0.86,0.27,0.11,0.39,1,0.94,0.92,0.79,0,0.69,0,1,0,0.03,0.19,0.19,0.77,0.11,0.52,0.22,0.53,0.08,0.87,0.04,0.36,0.09,0.07,0.72,0.98,0.98,0.99,0.94,0.18,0.12,0,0.03,0.01,0.1,0.08,0.13,0.17,0.09,0.06,0.09,0.11,0.68,0.12,0.3,0.36,0.85,0.82,0.64,0.98,0.01,0.03,1,0,0.91,0.98,0.52,0.73,0.73,0.02,0,0.91,1,1,0.7,1,1,0.78,0.38,0.67,0.42,0,0,0.36,0.46,0.75,0.66,0.68,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.05,0.59,?,?,?,?,0,?,0.04
21,?,?,Independencecity,5,0,0.63,0.01,0.99,0.02,0.01,0.49,0.55,0.32,0.18,0.02,1,0.4,0.78,0.37,0.38,0.29,0.25,0.29,0.36,0.25,0.24,0,0,0.42,0,0.58,0,0.14,0.27,0.39,0.2,0.19,0.73,0.43,0.25,0.52,0.29,0.35,0.27,0.43,0.41,0.62,0.72,0.75,0.73,0.62,0.73,0.69,0,0.18,0,0,0.32,0.26,0.22,0,0.01,0.01,0,0.99,0,0.29,0.32,0.69,0.71,0.55,0.75,0.09,0.43,0.5,0.01,0.77,0.72,0.03,0.18,0.71,0.16,0.2,0.13,0.11,0.09,0.31,0.29,0.28,0.31,0.35,0.3,0.32,0,0,0.01,0.74,0.6,0.74,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.05,0.15,?,?,?,?,0,?,0.04
42,11,17720,Cumrutownship,5,0.01,0.32,0.02,0.96,0.09,0.02,0.27,0.34,0.2,0.56,0.02,0.76,0.42,0.56,0.1,0.74,0.5,0.13,0.45,0.44,0.48,0.46,0.33,0,0.46,0.94,0.84,0,0.08,0.25,0.37,0.38,0.08,0.59,0.53,0.49,0.4,0.51,0.46,0.26,0.4,0.44,0.33,0.8,0.8,0.91,0.77,0.58,0.71,0,0.04,0,0.19,0.27,0.27,0.28,0.05,0.07,0.06,0.06,0.91,0.03,0.1,0.1,0.34,0.43,0.15,0.71,0.02,0.45,0.5,0.01,0.83,0.64,0.06,0.3,0.69,0.01,0.08,0.21,0.21,0.23,0.47,0.43,0.42,0.42,0.37,0.3,0.24,0,0,0.11,0.83,0.6,0.7,0.71,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06,0.05,0.06,?,?,?,?,0,?,0.13
36,59,43335,LongBeachcity,5,0.04,0.34,0.15,0.81,0.1,0.2,0.23,0.42,0.2,0.55,0.05,1,0.49,0.49,0.12,0.56,0.54,0.27,0.36,0.55,0.54,0.57,0.28,0.13,0.45,0.25,0.44,0.02,0.21,0.22,0.28,0.46,0.33,0.47,0.2,0.48,0.27,0.54,0.49,0.57,0.45,0.48,0.44,0.62,0.59,0.85,0.49,0.2,0.34,0.02,0.24,0.03,0.25,0.3,0.36,0.41,0.25,0.26,0.28,0.3,0.68,0.19,0.33,0.25,0.32,0.4,0.28,0.42,0.29,0.7,0,0.09,0.52,0.39,0.29,0.77,0.33,0.1,0.17,0.49,0.48,0.49,0.66,0.67,0.83,0.7,0.58,0.58,0.94,0,0,0.41,0.75,0.6,0.73,0.81,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,1,?,?,?,?,0,?,0.16
49,?,?,Logancity,5,0.04,0.6,0.01,0.87,0.31,0.06,0.73,0.96,0.86,0.24,0.05,1,0.16,0.67,0.85,0.49,0.3,0.21,0.36,0.18,0.14,0.14,0.11,0.09,0.13,0.23,0.25,0.06,0.57,0.1,0.14,0.6,0.43,0.51,0.55,0.74,0.45,0.45,0.2,0.64,0.21,0.21,0.65,0.83,0.87,0.86,0.74,0.6,0.51,0,0.05,0.02,1,1,0.97,0.93,0.59,0.52,0.43,0.37,0.8,0.12,0.63,0.62,0.61,0.69,0.57,0.3,0.41,0.61,0,0.02,0.88,0.29,0.02,0.35,0.54,0.31,0.09,0.13,0.12,0.13,0.18,0.18,0.19,0.17,0.42,0.37,0.21,0,0,0.23,0.57,0.24,0.23,0.23,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.19,0.05,?,?,?,?,0,?,0.04
8,?,?,Louisvillecity,5,0,0.45,0.02,0.92,0.15,0.1,0.21,0.3,0.07,0.1,0,0,0.52,0.82,0.61,0.64,0.13,0.1,0.22,0.48,0.45,0.43,0.43,0.39,0.35,0.38,0.41,0,0.11,0.09,0.1,0.7,0.15,0.89,0.52,0.5,0.16,0.73,0.46,0.23,0.48,0.49,0.51,0.82,0.88,0.93,0.79,0.61,0.56,0,0.02,0,0.24,0.18,0.26,0.25,0.05,0.04,0.05,0.04,0.92,0.04,0.13,0.13,0.5,0.53,0.35,0.79,0.06,0.39,0.5,0.01,0.88,0.75,0.04,0.47,0.88,0.03,0,0.24,0.21,0.21,0.43,0.44,0.56,0.46,0.42,0.6,0.53,0,0,0.09,0.37,0.37,0.47,0.41,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.13,0.19,?,?,?,?,0,?,0.12
9,3,82590,WestHartfordtown,5,0.08,0.36,0.04,0.91,0.17,0.06,0.3,0.33,0.23,0.71,0.1,1,0.63,0.49,0.27,0.83,0.66,0.17,0.7,0.69,0.75,0.75,0.38,0.24,0.43,0.33,0.55,0.02,0.08,0.2,0.2,0.76,0.21,0.47,0.24,0.69,0.15,0.79,0.2,0.39,0.29,0.27,0.37,0.8,0.83,0.89,0.68,0.52,0.6,0.01,0.08,0.05,0.33,0.32,0.32,0.32,0.28,0.24,0.22,0.2,0.74,0.15,0.13,0.13,0.35,0.41,0.19,0.75,0.04,0.38,0.5,0.06,0.84,0.7,0.03,0.27,0.25,0.02,0.05,0.54,0.53,0.56,0.62,0.6,0.68,0.61,0.51,0.41,0.5,0,0,0.36,0.53,0.74,0.79,0.69,0.01,0.19,0.97,0.25,0.04,0.26,0.46,0.19,0.95,0.92,0.08,0.04,0,0.09,0.02,0.57,1,0.06,0.23,0.24,0.01,0.03,0.94,1,0.42,0.24,0.09
1,?,?,Tuskegeecity,5,0,0.62,1,0,0.03,0,1,0.89,0.95,0.47,0,0,0.07,0.42,0.32,0.12,0.46,0.6,0.62,0.11,0.08,0.2,0.19,0,0.16,0.09,0.06,0.03,0.97,0.47,0.48,0.44,1,0.08,0.14,1,0.4,0.5,0.4,1,0.54,0.51,0.61,0,0,0,0,0.92,0.86,0.04,1,0,0.56,0.62,0.55,0.62,0.07,0.07,0.06,0.06,0.95,0.04,0.53,0.39,0.41,0.39,0.46,0.38,0.3,0.49,0.5,0.03,0.44,0.4,0.74,0.61,0.65,0.71,0.52,0.07,0.07,0.08,0.02,0.09,0.11,0.13,1,0.45,0.5,0,0,0.05,0.71,0.47,0.55,0.43,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.07,0.01,?,?,?,?,0,?,0.53
16,?,?,Pocatellocity,5,0.06,0.45,0.02,0.91,0.08,0.08,0.52,0.55,0.39,0.34,0.07,1,0.22,0.58,0.36,0.47,0.44,0.25,0.37,0.25,0.21,0.21,0.25,0.1,0.18,0.23,0.24,0.06,0.4,0.16,0.28,0.35,0.37,0.51,0.26,0.55,0.42,0.43,0.53,0.37,0.51,0.54,0.56,0.67,0.75,0.76,0.64,0.57,0.6,0.01,0.1,0.01,0.5,0.47,0.41,0.47,0.07,0.05,0.04,0.05,0.93,0.02,0.46,0.4,0.47,0.56,0.33,0.62,0.14,0.5,0.5,0.08,0.66,0.57,0.26,0.54,0.46,0.26,0.22,0.08,0.07,0.08,0.11,0.14,0.14,0.12,0.38,0.27,0.19,0.01,0,0.05,0.61,0.46,0.59,0.59,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08,0.14,0.17,?,?,?,?,0,?,0.14
4,?,?,Scottsdalecity,5,0.19,0.23,0.01,0.94,0.07,0.09,0.26,0.39,0.23,0.54,0.2,0.97,0.45,0.51,0.27,0.63,0.49,0.1,0.48,0.51,0.63,0.62,0.5,0.16,0.43,0.31,0.43,0.07,0.14,0.09,0.13,0.56,0.24,0.55,0.26,0.4,0.14,0.63,0.55,0.37,0.67,0.65,0.26,0.64,0.68,0.76,0.58,0.5,0.45,0.02,0.08,0.05,0.26,0.33,0.38,0.38,0.12,0.13,0.13,0.12,0.87,0.06,0.1,0.09,0.25,0.31,0.2,0.6,0.06,0.53,0.5,0.61,0.28,0.57,0.01,0.28,0.79,0.07,0.07,0.25,0.27,0.33,0.51,0.49,0.56,0.5,0.55,0.56,0.22,0,0,0.18,0.09,0.36,0.5,0.21,0.02,0.09,0.96,0.12,0.04,0.1,0.31,0.09,0.95,0.97,0,0.03,0.11,0.03,0.03,0.5,0.38,0.54,0.06,0.06,0.1,0.04,0.91,1,0.53,0.12,0.1
12,?,?,Stuartcity,5,0,0.15,0.3,0.75,0.04,0.07,0.17,0.26,0.15,1,0.02,1,0.24,0,0.03,0.59,1,0.28,0.93,0.29,0.38,0.43,0.18,0.19,0.21,0.26,0.2,0.01,0.3,0.28,0.38,0.26,0.28,0.16,0.16,0.44,0.27,0.36,0.71,0.31,0.58,0.66,0.14,0.39,0.37,0.68,0.39,0.51,0.78,0.01,0.35,0.01,0.16,0.18,0.26,0.31,0.08,0.07,0.1,0.11,0.88,0.08,0.15,0.11,0.11,0.08,0.22,0.54,0.16,0.89,0,0.07,0.18,0.57,0.1,0.49,0.73,0.29,0.21,0.15,0.15,0.15,0.34,0.37,0.41,0.39,0.69,0.36,0.14,0.02,0,0.2,0.15,0.48,0.53,0.43,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.23,0,?,?,?,?,0,?,0.45
34,35,5560,Bernardstownship,5,0.01,0.47,0.03,0.93,0.19,0.03,0.24,0.31,0.15,0.37,0.02,0.91,0.96,0.78,0.18,0.89,0.27,0.05,0.38,0.98,0.98,0.97,0.46,0.35,0.57,0.25,1,0,0.02,0.11,0.09,0.9,0.12,0.6,0.33,0.48,0.08,0.91,0.36,0.38,0.26,0.31,0.42,0.96,0.96,0.97,0.84,0.28,0.29,0,0.02,0.01,0.26,0.23,0.32,0.35,0.13,0.1,0.13,0.13,0.83,0.06,0.1,0.11,0.42,0.45,0.23,0.86,0.01,0.38,0.5,0.01,0.83,0.82,0.05,0.35,0.79,0.06,0.13,0.73,0.78,0.85,0.42,1,1,1,0.42,0.7,0.36,0,0,0.21,0.49,0.48,0.23,0.52,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07,0.06,0.33,?,?,?,?,0,?,0.03
25,27,46925,Northbridgetown,5,0.01,0.52,0.01,0.99,0.02,0.01,0.39,0.46,0.28,0.44,0.02,0.76,0.41,0.55,0.23,0.54,0.55,0.33,0.49,0.41,0.31,0.29,0.42,0.16,0.24,1,0.51,0.01,0.14,0.36,0.46,0.25,0.49,0.54,0.57,0.41,0.46,0.38,0.31,0.39,0.37,0.36,0.53,0.68,0.71,0.73,0.57,0.66,0.64,0,0.15,0,0.03,0.07,0.06,0.06,0.01,0.02,0.01,0.01,0.88,0.04,0.2,0.2,0.53,0.61,0.44,0.52,0.06,0.36,0.5,0.01,0.81,0.48,0.21,0.43,0.1,0.09,0.13,0.37,0.35,0.32,0.34,0.41,0.45,0.42,0.51,0.43,0.46,0,0,0.11,0.83,0.64,0.86,0.83,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.06,0.01,?,?,?,?,0,?,0.28
34,13,6260,Bloomfieldtownship,5,0.06,0.33,0.08,0.84,0.31,0.09,0.26,0.43,0.26,0.61,0.07,1,0.46,0.54,0.11,0.67,0.61,0.16,0.62,0.54,0.47,0.46,0.36,0.2,0.42,0.46,0.48,0.02,0.14,0.29,0.37,0.4,0.33,0.55,0.41,0.47,0.25,0.48,0.3,0.51,0.33,0.33,0.45,0.75,0.76,0.85,0.62,0.43,0.49,0.01,0.11,0.04,0.35,0.41,0.44,0.48,0.32,0.33,0.33,0.32,0.68,0.15,0.21,0.17,0.36,0.54,0.18,0.54,0.09,0.63,0,0.04,0.85,0.44,0.07,0.55,0.04,0.04,0.18,0.47,0.44,0.39,0.5,0.51,0.58,0.5,0.37,0.63,0.86,0,0,0.39,0.7,0.77,0.76,0.75,0.01,0.22,0.98,0.26,0.02,0.2,0.3,0.22,0.85,0.94,0.07,0.03,0,0.07,0,0.5,0.14,0.01,0.71,0.55,0.01,0.01,0.76,0,0,0.16,0.15
48,?,?,Sweetwatercity,5,0,0.42,0.11,0.6,0.01,0.54,0.45,0.43,0.27,0.54,0,0,0.12,0.38,0.77,0.27,0.65,0.4,0.29,0.14,0.14,0.18,0.12,0.12,0.46,0.16,0.18,0.02,0.61,0.68,0.73,0.16,0.56,0.33,0.36,0.48,0.59,0.22,0.46,0.23,0.45,0.47,0.52,0.64,0.61,0.59,0.44,0.49,0.45,0,0.15,0,0.06,0.16,0.3,0.28,0.01,0.02,0.04,0.04,0.58,0.11,0.36,0.32,0.45,0.41,0.53,0.57,0.29,0.61,0,0.04,0.42,0.6,0.37,0.7,0.35,0.82,0.37,0,0,0.02,0.04,0.09,0.09,0.11,0.58,0.28,0.49,0,0,0.07,0.89,0.57,0.68,0.91,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.11,0.03,?,?,?,?,0,?,0.39
18,?,?,Crawfordsvillecity,5,0.01,0.34,0.02,0.97,0.04,0.01,0.49,0.54,0.43,0.55,0,0,0.19,0.43,0.48,0.39,0.6,0.34,0.46,0.25,0.21,0.2,0.17,0.09,0.19,0.08,0.35,0.02,0.39,0.23,0.4,0.2,0.35,0.41,0.89,0.36,0.74,0.25,0.52,0.5,0.64,0.61,0.36,0.61,0.65,0.49,0.67,0.68,0.71,0.01,0.2,0,0.38,0.34,0.36,0.38,0.03,0.02,0.02,0.02,0.97,0,0.14,0.12,0.28,0.35,0.23,0.55,0.06,0.61,0,0.02,0.78,0.51,0.04,0.42,0.31,0.43,0.43,0.06,0.05,0.06,0.16,0.17,0.17,0.15,0.4,0.04,0.28,0,0,0.03,0.82,0.49,0.68,0.78,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.15,0.02,?,?,?,?,0,?,0.03
6,?,?,SanRafaelcity,5,0.06,0.3,0.06,0.75,0.34,0.27,0.26,0.42,0.27,0.44,0.08,1,0.5,0.55,0.32,0.65,0.42,0.24,0.49,0.59,0.66,0.71,0.41,0.26,0.39,0.22,0.33,0.03,0.2,0.2,0.17,0.62,0.27,0.58,0.16,0.48,0.2,0.64,0.61,0.57,0.71,0.69,0.3,0.56,0.6,0.7,0.54,0.57,0.56,0.02,0.26,0.07,0.57,0.63,0.66,0.66,0.86,0.83,0.79,0.73,0.59,0.5,0.23,0.19,0.29,0.3,0.34,0.43,0.27,0.6,0,0.04,0.86,0.44,0.06,0.17,0.5,0.08,0.18,0.9,0.95,0.97,0.71,0.69,0.84,0.67,0.81,0.63,0.26,0.1,0.04,0.64,0.42,0.43,0.52,0.59,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.24,0.68,?,?,?,?,0,?,0.23
40,?,?,ElkCitycity,5,0,0.41,0.07,0.87,0.02,0.08,0.43,0.43,0.24,0.5,0,0,0.14,0.36,1,0.34,0.59,0.6,0.26,0.13,0.18,0.19,0.13,0.03,0.99,0.16,0.16,0.02,0.48,0.45,0.58,0.19,0.54,0.34,0.11,0.43,0.45,0.34,0.55,0.19,0.55,0.57,0.48,0.63,0.62,0.56,0.6,0.47,0.57,0.01,0.23,0,0,0.12,0.4,0.64,0,0.01,0.02,0.03,0.92,0.03,0.19,0.18,0.44,0.38,0.54,0.54,0.16,0.52,0.5,0.05,0.22,0.58,0.52,0.74,0.67,0.75,0.48,0,0.03,0.05,0.07,0.09,0.08,0.14,0.26,0.38,0.44,0,0,0.02,0.63,0.42,0.52,0.64,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.08,0,?,?,?,?,0,?,0.1
54,?,?,Fairmontcity,5,0.02,0.27,0.13,0.89,0.02,0.01,0.5,0.46,0.43,0.75,0,0,0.11,0.14,0.17,0.46,0.8,0.47,0.87,0.19,0.19,0.19,0.16,0.07,0.1,0.03,0.27,0.04,0.58,0.36,0.44,0.25,0.95,0.1,0.27,0.52,0.39,0.4,0.52,0.44,0.44,0.49,0.31,0.52,0.54,0.49,0.52,0.32,0.35,0.01,0.31,0,0.47,0.41,0.33,0.37,0.06,0.04,0.03,0.03,0.95,0.03,0.11,0.1,0.25,0.27,0.24,0.59,0.04,0.55,0,0.07,0.46,0.58,0.38,0.87,0.13,0.5,0.2,0.05,0.05,0.06,0.08,0.11,0.12,0.13,0.7,0.22,0.42,0.02,0,0.05,0.84,0.69,0.74,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.22,0.04,?,?,?,?,0,?,0.22
6,?,?,Pacificacity,5,0.04,0.53,0.1,0.64,0.84,0.25,0.34,0.44,0.25,0.22,0.06,1,0.59,0.78,0.17,0.53,0.27,0.24,0.38,0.56,0.46,0.48,0.38,0.3,0.36,0.45,0.53,0.01,0.11,0.11,0.21,0.36,0.16,0.75,0.14,0.37,0.26,0.44,0.49,0.45,0.56,0.55,0.57,0.69,0.67,0.79,0.66,0.58,0.7,0.01,0.19,0.04,0.2,0.22,0.33,0.39,0.2,0.2,0.27,0.29,0.67,0.12,0.34,0.32,0.58,0.63,0.47,0.63,0.29,0.39,0.5,0.02,0.91,0.6,0.1,0.19,0.5,0.05,0.15,0.74,0.72,0.67,0.82,0.76,0.91,0.8,0.6,0.71,0.22,0,0,0.43,0.59,0.6,0.61,0.78,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.25,0.48,?,?,?,?,0,?,0.26
44,7,66200,Smithfieldtown,5,0.01,0.68,0.01,0.98,0.04,0.01,0.71,0.6,0.62,0.39,0.03,0.83,0.51,0.62,0.08,0.63,0.51,0.18,0.47,0.52,0.35,0.34,0.22,0,0.23,0.14,0.28,0.01,0.1,0.23,0.32,0.4,0.27,0.53,0.4,0.63,0.3,0.49,0.21,0.61,0.22,0.22,0.5,0.84,0.83,0.92,0.81,0.47,0.58,0,0.05,0,0.1,0.1,0.14,0.14,0.02,0.02,0.03,0.02,0.92,0.03,0.15,0.16,0.51,0.57,0.18,0.85,0.04,0.4,0.5,0.01,0.92,0.79,0.04,0.56,0.56,0.04,0.2,0.35,0.35,0.35,0.28,0.37,0.49,0.37,0.53,0.51,0.32,0,0,0.1,0.71,0.67,0.73,0.55,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08,0.06,0.07,?,?,?,?,0,?,0.03
6,?,?,Barstowcity,5,0.02,0.52,0.2,0.5,0.21,0.58,0.47,0.58,0.38,0.28,0,0,0.27,0.61,0.07,0.26,0.31,0.62,0.57,0.26,0.23,0.26,0.29,0.11,0.26,0.27,0.31,0.03,0.37,0.3,0.42,0.15,0.61,0.43,0.04,0.25,0.4,0.3,0.68,0.37,0.7,0.71,0.59,0.49,0.45,0.48,0.46,0.2,0.31,0.01,0.26,0.01,0.54,0.49,0.51,0.56,0.28,0.23,0.22,0.22,0.64,0.19,0.44,0.4,0.56,0.54,0.59,0.4,0.45,0.56,0,0.04,0.58,0.42,0.2,0.25,0.56,0.6,0.51,0.16,0.14,0.13,0.32,0.33,0.37,0.34,0.55,0.36,0.19,0.02,0.02,0.22,0.42,0.37,0.52,0.43,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06,0.08,0.07,?,?,?,?,0,?,0.43
6,?,?,LosGatostown,5,0.03,0.32,0.01,0.89,0.31,0.09,0.28,0.37,0.2,0.38,0.04,1,0.76,0.68,0.36,0.76,0.32,0.12,0.39,0.82,0.98,0.96,0.46,0.18,0.78,0.68,0.99,0.01,0.11,0.07,0.08,0.79,0.12,0.68,0.52,0.53,0.1,0.86,0.62,0.44,0.66,0.67,0.32,0.68,0.72,0.72,0.65,0.39,0.42,0.01,0.1,0.02,0.31,0.32,0.34,0.37,0.24,0.22,0.21,0.21,0.8,0.06,0.13,0.12,0.33,0.4,0.23,0.62,0.09,0.45,0.5,0.03,0.83,0.57,0.36,0.34,0.52,0.03,0.05,1,1,1,0.82,0.82,0.99,0.81,0.54,0.7,0.18,0,0,0.32,0.47,0.49,0.72,0.74,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.22,0.07,?,?,?,?,0,?,0.11
34,23,69390,SouthPlainfieldborough,5,0.02,0.65,0.12,0.82,0.25,0.08,0.36,0.42,0.26,0.41,0.03,1,0.65,0.77,0.23,0.68,0.45,0.1,0.51,0.59,0.44,0.43,0.47,0.48,0.31,0.41,0.56,0,0.06,0.25,0.32,0.29,0.25,0.65,0.46,0.3,0.32,0.41,0.18,0.4,0.21,0.2,0.62,0.85,0.82,0.94,0.84,0.61,0.56,0,0.08,0.01,0.18,0.21,0.33,0.38,0.14,0.13,0.19,0.21,0.77,0.09,0.29,0.32,0.7,0.68,0.6,0.93,0.06,0.13,0.5,0,0.97,0.93,0.26,0.6,0.38,0.03,0.11,0.44,0.41,0.37,0.64,0.68,0.84,0.67,0.51,0.61,0.61,0,0,0.31,0.69,0.88,0.79,0.84,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.2,0.16,?,?,?,?,0,?,0.1
55,25,51575,Middletoncity,5,0.01,0.27,0.02,0.96,0.08,0.02,0.31,0.52,0.29,0.29,0.02,1,0.38,0.76,0.39,0.75,0.31,0.19,0.34,0.45,0.42,0.41,0.23,0.09,0.18,0,0.34,0.01,0.14,0.12,0.1,0.69,0.06,0.83,0.2,0.71,0.18,0.65,0.46,0.45,0.53,0.52,0.37,0.64,0.73,0.87,0.53,0.64,0.88,0,0.11,0,0.53,0.59,0.54,0.56,0.11,0.11,0.09,0.08,0.92,0.05,0.07,0.07,0.3,0.47,0.2,0.43,0.06,0.55,0,0.01,0.89,0.36,0.04,0.3,0.67,0.07,0.02,0.22,0.2,0.21,0.44,0.4,0.39,0.37,0.37,0.47,0.44,0,0,0.08,0.69,0.4,0.61,0.61,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.17,0.16,?,?,?,?,0,?,0.03
25,9,46365,NorthAndovertown,5,0.02,0.56,0.02,0.96,0.12,0.02,0.54,0.49,0.42,0.38,0.03,0.75,0.66,0.62,0.24,0.65,0.43,0.13,0.47,0.7,0.61,0.58,0.6,0.13,1,0.24,0.57,0,0.06,0.13,0.15,0.66,0.24,0.56,0.5,0.58,0.15,0.72,0.23,0.49,0.27,0.26,0.56,0.82,0.86,0.84,0.78,0.36,0.47,0,0.09,0.01,0.16,0.2,0.34,0.44,0.07,0.08,0.12,0.14,0.85,0.08,0.22,0.22,0.52,0.63,0.27,0.7,0.03,0.38,0.5,0.02,0.84,0.62,0.04,0.42,0.58,0.02,0.04,0.56,0.62,0.69,0.49,0.64,0.81,0.67,0.44,0.56,0.57,0,0,0.18,0.75,0.65,0.63,0.68,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08,0.07,0.12,?,?,?,?,0,?,0.07
48,?,?,FarmersBranchcity,5,0.02,0.49,0.05,0.77,0.14,0.37,0.36,0.44,0.27,0.31,0.04,1,0.44,0.74,0.28,0.53,0.34,0.09,0.42,0.41,0.41,0.45,0.23,0.17,0.28,0.24,0.26,0.01,0.17,0.3,0.34,0.4,0.32,0.68,0.42,0.18,0.32,0.44,0.43,0.35,0.59,0.54,0.49,0.71,0.67,0.77,0.68,0.71,0.74,0.01,0.14,0.02,0.44,0.53,0.67,0.77,0.42,0.44,0.51,0.53,0.64,0.38,0.36,0.36,0.54,0.42,0.77,0.57,0.34,0.25,0.5,0.02,0.83,0.64,0.38,0.37,0.52,0.25,0.16,0.18,0.18,0.2,0.4,0.43,0.51,0.46,0.4,0.22,0.39,0,0,0.4,0.49,0.61,0.68,0.71,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.17,0.1,?,?,?,?,0,?,0.16
25,17,4615,Bedfordtown,5,0,0.57,0.05,0.91,0.19,0.02,0.28,0.41,0.27,0.42,0.02,0.95,0.76,0.7,0.56,0.84,0.4,0.16,0.55,0.74,0.67,0.66,0.52,0.24,0.38,0.26,0.63,0,0.03,0.06,0.09,0.7,0.11,0.64,0.47,0.73,0.11,0.74,0.31,0.49,0.28,0.3,0.49,0.85,0.88,0.88,0.7,0.66,0.67,0,0.03,0.01,0.2,0.19,0.33,0.36,0.11,0.09,0.15,0.15,0.88,0.03,0.17,0.17,0.49,0.58,0.26,0.73,0.03,0.26,0.5,0,0.92,0.67,0.06,0.49,0.46,0.01,0.45,0.62,0.61,0.58,0.64,0.72,0.94,0.77,0.49,0.24,0.35,0,0,0.24,0.59,0.74,0.69,0.59,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.08,0.12,?,?,?,?,0,?,0.06
